time_relative_s,Upper airway pressure,median_skna_uV,annotated_inap
-120.0,0.12770874279511774,0.9983891188473013,False
-119.99,0.13257529579116226,1.0519966543021888,False
-119.97999999999999,0.09580721092983736,1.0094472135483057,False
-119.96999999999998,0.4935715991358887,0.937954550623593,False
-119.95999999999998,0.3958703660571346,0.9547448252654712,False
-119.94999999999997,-0.00685676264104661,1.0054282824248033,False
-119.93999999999997,-0.06180753690996158,0.9735114763892971,False
-119.92999999999996,0.031364753320991215,1.016551191849104,False
-119.91999999999996,-0.36486366589816943,0.9066024312166112,False
-119.90999999999995,0.15526315734549,1.0483006478660861,False
-119.89999999999995,-0.18669044291760797,1.0400921527895035,False
-119.88999999999994,0.07538790928003994,0.923201575195282,False
-119.87999999999994,-0.1509484022491987,0.9633019406751506,False
-119.86999999999993,0.18850604512350855,0.9523080186421832,False
-119.85999999999993,0.028490904260897794,0.9602950923690996,False
-119.84999999999992,-0.224336852448707,1.0078410116576826,False
-119.83999999999992,0.24808347387302865,0.9557426362093187,False
-119.82999999999991,-0.3398702272974487,0.9414284025005102,False
-119.81999999999991,-0.07947761564407535,0.9988222986430985,False
-119.8099999999999,0.3802736544278058,1.0213272292262017,False
-119.7999999999999,-0.34819507859088566,0.9583087764456258,False
-119.78999999999989,-0.31146845849944477,0.9842903618022699,False
-119.77999999999989,-0.10720621319838583,0.9228412251473078,False
-119.76999999999988,0.08240289832208657,1.0090338890384771,False
-119.75999999999988,0.15683150866608203,1.054722091803983,False
-119.74999999999987,0.12668554871618715,0.9948650992625039,False
-119.73999999999987,-0.0036968369376372285,0.9712430657631773,False
-119.72999999999986,0.11534019937564248,0.9003983356884395,False
-119.71999999999986,-0.2842042678646933,0.961741045599328,False
-119.70999999999985,-0.26649358394909,0.8992499859680605,False
-119.69999999999985,0.02136274682983322,1.0005087719975152,False
-119.68999999999984,0.33879603789639995,1.0364612976621441,False
-119.67999999999984,0.18327264438165206,1.022322971099329,False
-119.66999999999983,-0.1505792816972234,0.9780349794929698,False
-119.65999999999983,0.27326145780874306,0.9895600738004752,False
-119.64999999999982,-0.1170068925119561,0.9472956947425669,False
-119.63999999999982,0.015276488137610372,0.9796424409301631,False
-119.62999999999981,0.26809965603666924,0.9794264440124314,False
-119.6199999999998,0.08496117561831479,0.9704172152345639,False
-119.6099999999998,0.045221737179878284,0.8743057208489621,False
-119.5999999999998,0.330383093772784,0.9795852151847062,False
-119.58999999999979,0.2957437807506192,0.9860111509837447,False
-119.57999999999979,-0.2544753627965762,0.9420661210492324,False
-119.56999999999978,-0.1856394165423748,0.9843766995000081,False
-119.55999999999977,-0.07265138513751711,0.997744403627242,False
-119.54999999999977,0.24859131094053577,0.8904088128310584,False
-119.53999999999976,-0.353488497903247,1.000315913601947,False
-119.52999999999976,0.39526940182400316,0.9485521879882309,False
-119.51999999999975,-0.4242145254905523,0.9244516826893006,False
-119.50999999999975,-0.4895061541182681,0.9709929207880611,False
-119.49999999999974,-0.1517391870479092,0.9362752777225322,False
-119.48999999999974,-0.012073559128335666,0.9471658893421886,False
-119.47999999999973,0.1642369685851095,0.927279269026485,False
-119.46999999999973,0.3484730676281921,0.9391221453462197,False
-119.45999999999972,0.39600611674630226,0.919412272542253,False
-119.44999999999972,-0.2071183849592186,0.94177034556983,False
-119.43999999999971,-0.30680194192726523,0.9235603375282364,False
-119.42999999999971,0.41106020319419273,0.9140983773653608,False
-119.4199999999997,0.024882952154563633,1.0016400727958155,False
-119.4099999999997,0.51137313895255,0.9640996699852319,False
-119.3999999999997,-0.0952710376701035,0.9784808464307034,False
-119.38999999999969,0.35741330665758864,1.025679660061627,False
-119.37999999999968,-0.047246645837200035,0.9873454535859626,False
-119.36999999999968,0.11208946500446589,0.9636739644818982,False
-119.35999999999967,-0.09712358640547898,0.9233766499261826,False
-119.34999999999967,-0.061748489747761204,0.9917703260802591,False
-119.33999999999966,-0.4593910230067202,0.9801606917234639,False
-119.32999999999966,-0.031882760231751545,1.0003187315848658,False
-119.31999999999965,0.0032724613929615365,0.9581316957013428,False
-119.30999999999965,0.2035895704984673,0.9492757373335913,False
-119.29999999999964,-0.012453026548477504,0.8867704273256288,False
-119.28999999999964,0.4818875396187814,0.9823477337978775,False
-119.27999999999963,0.09656426557015957,0.9061525053369818,False
-119.26999999999963,0.22306484597930065,0.9437197419056594,False
-119.25999999999962,-0.08667907110668845,0.9791387325874547,False
-119.24999999999962,-0.08367426319430535,0.9635159010869767,False
-119.23999999999961,0.14073380676491504,0.9573735194834803,False
-119.2299999999996,0.10407189788123995,0.9768138334327864,False
-119.2199999999996,0.00501391591697716,0.8962118759536212,False
-119.2099999999996,-0.007490389760939128,0.9620937960448143,False
-119.19999999999959,-0.13991249912029094,1.005821188327549,False
-119.18999999999959,-0.21569515029661124,1.0020375087543854,False
-119.17999999999958,0.19278947436004742,0.9056864670095178,False
-119.16999999999958,0.16621704401687123,0.9941039972730927,False
-119.15999999999957,-0.0039033795908095265,0.975541503429096,False
-119.14999999999957,-0.049054528024334014,0.9239217942727057,False
-119.13999999999956,0.19768159695406967,0.910226248782031,False
-119.12999999999955,-0.008299580783660419,0.9540375757885722,False
-119.11999999999955,-0.14501912394180044,1.0095650615268918,False
-119.10999999999954,0.5467027296553976,0.9766519953677069,False
-119.09999999999954,-0.3135447740159648,0.9248284704187277,False
-119.08999999999953,0.5603524814855975,0.9628489958899721,False
-119.07999999999953,0.0062544266711473465,0.9970020526628258,False
-119.06999999999952,-0.47641318534248994,0.955668676300954,False
-119.05999999999952,0.3016873457092752,0.9420665109073085,False
-119.04999999999951,0.4159394247914343,0.9755244319554098,False
-119.03999999999951,0.18230347574681033,0.8830736460511497,False
-119.0299999999995,0.037916418392313786,0.9744839370589515,False
-119.0199999999995,0.11939094715637034,0.9090245134826279,False
-119.0099999999995,0.08700321261492941,0.9553074767615191,False
-118.99999999999949,0.2745839831363306,0.9714021325791167,False
-118.98999999999948,0.07508441188032083,0.9531467312062989,False
-118.97999999999948,0.3638384079571107,0.9310819189671312,False
-118.96999999999947,-0.0685150046431616,0.9442638681117388,False
-118.95999999999947,0.4260873747076689,0.9876881413142238,False
-118.94999999999946,-0.1354321808946037,0.9090828122661786,False
-118.93999999999946,0.002395057244744383,0.9256233068683406,False
